# Lyresong Tabulature Format
# Title: Odyssey Book 5 - Lyresong A4-G4-E4-A4 for scale E4,F4,G4,A4,B4,C5,D5
# Subtitle: Odyssey Book 5 - 493/493 lines passed prosody validation
# Scale: E4 F4 G4 A4 B4 C5 D5
#
# Format: Line#[*] | Notes | Greek Text | Pleasantness
# [*] indicates lines with constraint violations
#
# Note durations: circumflex syllables get two notes, long syllables get longer duration
#

104  | D5= A4 G4 A4= A4= D5-C5 D5= G4= A4 F4 A4= B4 A4 B4-A4 A4=    | οὔτε παρεξελθεῖν ἄλλον θεὸν οὔθ’ ἁλιῶσαι.                                        | 0.698
105  | C5= D5 A4 D5= B4 G4 B4-A4 F4 A4 G4= B4= D5= B4 D5 D5= C5=    | φησί τοι ἄνδρα παρεῖναι ὀιζυρώτατον ἄλλων,                                       | 0.697
106  | B4-G4 E4= C5-A4 D5= D5= B4 D5 C5= D5 D5 G4= B4 D5 D5= B4=    | τῶν ἀνδρῶν, οἳ ἄστυ πέρι Πριάμοιο μάχοντο                                        | 0.739
107  | B4= D5 G4 F4= D5 D5 A4= C5 D5 B4= D5= C5= D5 D5 A4= A4=      | εἰνάετες, δεκάτῳ δὲ πόλιν πέρσαντες ἔβησαν                                       | 0.728
108  | D5= A4 A4 F4= D5= D5= B4 G4 C5= D5= B4= B4 D5 B4= D5=        | οἴκαδ’· ἀτὰρ ἐν νόστῳ Ἀθηναίην ἀλίτοντο,                                         | 0.681
109  | B4= D5 B4 B4-A4 D5 B4 A4= F4 E4 G4= B4= D5= B4 A4 C5= D5=    | ἥ σφιν ἐπῶρσ’ ἄνεμόν τε κακὸν καὶ κύματα μακρά.                                  | 0.696
110  | B4= D5= C5= C5= D5= G4 B4 D5= D5 B4 G4= D5 A4 A4-F4 A4=      | ἔνθ’ ἄλλοι μὲν πάντες ἀπέφθιθεν ἐσθλοὶ ἑταῖροι,                                  | 0.753
111  | E4= B4 A4 B4-A4 A4 G4 A4= C5 C5 C5= C5= C5-B4 E4 A4 F4= A4=  | τὸν δ’ἄρα δεῦρ’ ἄνεμός τε φέρων καὶ κῦμα πέλασσε.                                | 0.677
112  | G4= A4-F4 A4= D5= G4= D5 B4 B4= D5 D5 D5= D5 D5 G4= E4=      | τὸν νῦν σ’ἠνώγει ἀποπεμπέμεν ὅττι τάχιστα·                                       | 0.772
113  | G4= A4= G4= G4-F4 F4-E4 A4 D5 A4= B4 B4 D5= C5 D5 D5= C5=    | οὐ γάρ οἱ τῇδ’ αἶσα φίλων ἀπονόσφιν ὀλέσθαι,                                     | 0.740
